answer_f1,answer_f1_improvement,avg_policy_reward,avg_rank_improvement,avg_reward,comparison_method,eval_split,mrr,mrr_improvement,num_records,policy_name,recall10_improvement,recall@1,recall@10,recall@5,retriever,reward_improvement,seed
0.4448219257309449,0.04975352441720419,0.015319115715661476,0.36666666666666664,0.3818378401820557,retriever_tuned_contextual_bandit,test,0.0760515873015873,0.013015873015873015,300,retriever_tuned_bandit_policy,0.06,0.03333333333333333,0.2,0.13333333333333333,bm25,0.015319115715661476,7
0.4239667315929257,0.028898330279184918,0.017951847206980405,0.22666666666666666,0.3844705716733746,reward_ranker_policy,test,0.07275661375661376,0.00972089947089947,300,reward_ranker_policy,0.03666666666666667,0.03666666666666667,0.17666666666666667,0.12,bm25,0.017951847206980405,7
0.5230030041096352,0.12793460279589444,0.16091199004263587,0.6666666666666666,0.5274307145090301,reward_selected_rewrite,test,0.10774338624338625,0.04470767195767196,300,reward_selected,0.09,0.06333333333333334,0.23,0.16666666666666666,bm25,0.16091199004263587,7
0.4434760886465368,0.04840768733279603,0.008783234210494434,0.33,0.37530195867688865,state_recovery_contextual_bandit,test,0.07482936507936508,0.011793650793650794,300,state_recovery_bandit_policy,0.05333333333333334,0.03333333333333333,0.19333333333333333,0.13,bm25,0.008783234210494434,7
0.4370642072399598,-0.018472178075258295,-0.12714712380895804,-0.27,0.3934197460973283,llm_rewrite,test,0.08279497354497355,-0.02120238095238095,300,always_llm,-0.03,0.03666666666666667,0.21333333333333335,0.15,dense,-0.12714712380895804,7
0.4459725106999623,-0.00956387461525583,-0.018296956547647156,0.02,0.5022699133586391,rl_selected_rewrite,test,0.10846428571428571,0.004466931216931217,300,calibrated_recovery_policy,0.0,0.06333333333333334,0.24333333333333335,0.17666666666666667,dense,-0.018296956547647156,7
0.4527500450066176,-0.0027863403086005917,-0.017663434476035206,0.07,0.5029034354302511,conservative_contextual_bandit,test,0.10927910052910053,0.005281746031746032,300,conservative_linucb_policy,0.013333333333333334,0.06,0.25666666666666665,0.18333333333333332,dense,-0.017663434476035206,7
0.3386477339011255,-0.11688865141409262,-0.18842703493681437,-0.41333333333333333,0.33213983496947197,rule_based_rewrite,test,0.0800357142857143,-0.02396164021164021,300,failure_type_policy,-0.07,0.04,0.17333333333333334,0.14,dense,-0.18842703493681437,7
0.45718707573546974,0.001650690420251613,0.003883678543459139,0.04,0.5244505484497455,label_retriever_policy,test,0.10472354497354497,0.0007261904761904762,300,label_retriever_policy,0.006666666666666667,0.056666666666666664,0.25,0.18,dense,0.003883678543459139,7
0.4491098431609843,-0.006426542154233821,-0.019889694980011405,0.02,0.500677174926275,q_table_rewrite,test,0.1087936507936508,0.004796296296296296,300,offline_q_learning,-0.006666666666666667,0.06333333333333334,0.23666666666666666,0.17666666666666667,dense,-0.019889694980011405,7
0.5359993305649815,0.08046294524976338,0.11054806311500158,0.46,0.631114933021288,oracle_best_rewrite,test,0.1472791005291005,0.04328174603174603,300,oracle_best_strategy,0.06,0.09333333333333334,0.30333333333333334,0.21,dense,0.11054806311500158,7
0.4555363853152181,0.0,0.0,0.0,0.5205668699062863,original_query,test,0.10399735449735449,0.0,300,original_only,0.0,0.056666666666666664,0.24333333333333335,0.17333333333333334,dense,0.0,7
0.4153600708597246,-0.04017631445549357,-0.06861870288035127,-0.016666666666666666,0.4519481670259351,recovery_ranker_policy,test,0.10297486772486772,-0.0010224867724867722,300,recovery_ranker_policy,-0.006666666666666667,0.05333333333333334,0.23666666666666666,0.17666666666666667,dense,-0.06861870288035127,7
0.44204967998310435,-0.013486705332113802,-0.028392148750147103,0.12,0.4921747211561392,refined_label_rule_model_policy,test,0.11048809523809525,0.0064907407407407405,300,refined_label_rule_model_policy,0.02666666666666667,0.06,0.27,0.18333333333333332,dense,-0.028392148750147103,7
0.45718707573546974,0.001650690420251613,0.003883678543459139,0.04,0.5244505484497455,retriever_tuned_contextual_bandit,test,0.10472354497354497,0.0007261904761904762,300,retriever_tuned_bandit_policy,0.006666666666666667,0.056666666666666664,0.25,0.18,dense,0.003883678543459139,7
0.4493441582095409,-0.006192227105677287,-0.017580180411905504,-0.023333333333333334,0.5029866894943809,reward_ranker_policy,test,0.10744047619047618,0.0034431216931216937,300,reward_ranker_policy,-0.006666666666666667,0.06333333333333334,0.23666666666666666,0.17,dense,-0.017580180411905504,7
0.5359993305649815,0.08046294524976338,0.11054806311500158,0.46,0.631114933021288,reward_selected_rewrite,test,0.1472791005291005,0.04328174603174603,300,reward_selected,0.06,0.09333333333333334,0.30333333333333334,0.21,dense,0.11054806311500158,7
0.44722234542236206,-0.008314039892856031,-0.05393440770028637,0.05,0.4666324622059999,state_recovery_contextual_bandit,test,0.11115608465608465,0.007158730158730159,300,state_recovery_bandit_policy,-0.01,0.06333333333333334,0.23333333333333334,0.18333333333333332,dense,-0.05393440770028637,7
0.4593899424894432,0.020930275400182122,-0.006576849452190214,0.5466666666666666,0.37458393647339266,llm_rewrite,test,0.07613095238095238,0.040535714285714286,300,always_llm,0.04,0.03666666666666667,0.18666666666666668,0.11666666666666667,hybrid,-0.006576849452190214,7
0.46024216446526417,0.02178249737600308,0.023837983924442654,0.5466666666666666,0.4049987698500256,rl_selected_rewrite,test,0.06715873015873017,0.031563492063492064,300,calibrated_recovery_policy,0.06333333333333334,0.023333333333333334,0.21,0.12,hybrid,0.023837983924442654,7
0.4334103075364802,-0.005049359552780849,0.006013621845734724,0.38,0.3871744077713177,conservative_contextual_bandit,test,0.0589484126984127,0.023353174603174605,300,conservative_linucb_policy,0.056666666666666664,0.02,0.20333333333333334,0.09333333333333334,hybrid,0.006013621845734724,7
0.3582066642407626,-0.08025300284849844,-0.08362640642121305,0.20666666666666667,0.29753437950436984,rule_based_rewrite,test,0.04459920634920635,0.009003968253968254,300,failure_type_policy,0.0,0.006666666666666667,0.14666666666666667,0.09333333333333334,hybrid,-0.08362640642121305,7
0.43207289858782116,-0.00638676850143987,-0.014403026732421246,0.25666666666666665,0.36675775919316167,label_retriever_policy,test,0.05173015873015873,0.016134920634920634,300,label_retriever_policy,0.02666666666666667,0.02,0.17333333333333334,0.08333333333333333,hybrid,-0.014403026732421246,7
0.4481700828511782,0.009710415761917128,-0.005619668604212044,0.5233333333333333,0.37554111732137085,q_table_rewrite,test,0.06661640211640212,0.031021164021164022,300,offline_q_learning,0.05,0.023333333333333334,0.19666666666666666,0.11333333333333333,hybrid,-0.005619668604212044,7
0.5646581117070077,0.12619844461774676,0.2526644040225845,1.31,0.6338251899481674,oracle_best_rewrite,test,0.12621428571428572,0.09061904761904763,300,oracle_best_strategy,0.16666666666666666,0.06333333333333334,0.31333333333333335,0.19666666666666666,hybrid,0.2526644040225845,7
0.43845966708926104,0.0,0.0,0.0,0.3811607859255829,original_query,test,0.035595238095238096,0.0,300,original_only,0.0,0.01,0.14666666666666667,0.06333333333333334,hybrid,0.0,7
0.46023891404163353,0.0217792469523725,0.0177702211464898,0.5333333333333333,0.39893100707207274,recovery_ranker_policy,test,0.06819047619047619,0.032595238095238094,300,recovery_ranker_policy,0.06333333333333334,0.02666666666666667,0.21,0.11333333333333333,hybrid,0.0177702211464898,7
0.4572794001666908,0.01881973307742968,0.06921122862978281,0.5233333333333333,0.45037201455536574,refined_label_rule_model_policy,test,0.06942592592592593,0.03383068783068783,300,refined_label_rule_model_policy,0.09333333333333334,0.02666666666666667,0.24,0.1,hybrid,0.06921122862978281,7
0.44818543974848185,0.009725772659220736,0.017385232066661982,0.5,0.39854601799224487,retriever_tuned_contextual_bandit,test,0.06773148148148148,0.032136243386243386,300,retriever_tuned_bandit_policy,0.06333333333333334,0.03,0.21,0.11,hybrid,0.017385232066661982,7
0.4565903024440407,0.018130635354779667,0.013102649354427393,0.3466666666666667,0.39426343528001034,reward_ranker_policy,test,0.05589947089947089,0.020304232804232804,300,reward_ranker_policy,0.03666666666666667,0.02,0.18333333333333332,0.1,hybrid,0.013102649354427393,7
0.5646581117070077,0.12619844461774676,0.2526644040225845,1.31,0.6338251899481674,reward_selected_rewrite,test,0.12621428571428572,0.09061904761904763,300,reward_selected,0.16666666666666666,0.06333333333333334,0.31333333333333335,0.19666666666666666,hybrid,0.2526644040225845,7
0.45142988419292623,0.01297021710366518,0.0146026923841223,0.48333333333333334,0.3957634783097052,state_recovery_contextual_bandit,test,0.0671441798941799,0.0315489417989418,300,state_recovery_bandit_policy,0.06,0.03,0.20666666666666667,0.10666666666666667,hybrid,0.0146026923841223,7
0.4856938839070375,0.05229306618080545,0.025035218814150363,0.39,0.415272929264568,llm_rewrite,test,0.0883941798941799,0.01971957671957672,300,always_llm,0.06333333333333334,0.04666666666666667,0.20666666666666667,0.14,bm25,0.025035218814150363,13
0.4749951550556351,0.041594337329403076,0.030369625619511426,0.33666666666666667,0.420607336069929,rl_selected_rewrite,test,0.08843783068783068,0.019763227513227514,300,calibrated_recovery_policy,0.05,0.05,0.19333333333333333,0.14,bm25,0.030369625619511426,13
0.45239318654250554,0.01899236881627345,0.010673191491180954,0.26,0.40091090194159856,conservative_contextual_bandit,test,0.08649338624338625,0.01781878306878307,300,conservative_linucb_policy,0.04,0.05333333333333334,0.18333333333333332,0.13,bm25,0.010673191491180954,13
0.3610506603695409,-0.07235015735669109,-0.1443742103258518,-0.31,0.24586350012456581,rule_based_rewrite,test,0.051027777777777776,-0.017646825396825397,300,failure_type_policy,-0.05333333333333334,0.03333333333333333,0.09,0.07666666666666666,bm25,-0.1443742103258518,13
0.43543857621990656,0.0020377584936745546,-0.01297371334575532,0.06,0.3772639971046623,label_retriever_policy,test,0.07107671957671957,0.0024021164021164015,300,label_retriever_policy,0.006666666666666667,0.043333333333333335,0.15,0.11,bm25,-0.01297371334575532,13
0.4777673561822621,0.04436653845603005,0.015403055332863043,0.35333333333333333,0.4056407657832807,q_table_rewrite,test,0.0868664021164021,0.01819179894179894,300,offline_q_learning,0.056666666666666664,0.04666666666666667,0.2,0.13666666666666666,bm25,0.015403055332863043,13
0.5551092712732867,0.1217084535470546,0.1757330299907206,0.73,0.5659707404411382,oracle_best_rewrite,test,0.11539021164021164,0.04671560846560847,300,oracle_best_strategy,0.10666666666666667,0.06666666666666667,0.25,0.17666666666666667,bm25,0.1757330299907206,13
0.433400817726232,0.0,0.0,0.0,0.3902377104504176,original_query,test,0.06867460317460317,0.0,300,original_only,0.0,0.043333333333333335,0.14333333333333334,0.10666666666666667,bm25,0.0,13
0.4720820564345544,0.03868123870832235,0.022745246380614825,0.33,0.4129829568310324,recovery_ranker_policy,test,0.08921957671957671,0.020544973544973547,300,recovery_ranker_policy,0.05333333333333334,0.05333333333333334,0.19666666666666666,0.13333333333333333,bm25,0.022745246380614825,13
0.48989654399451665,0.0564957262682846,0.04458410778044886,0.38333333333333336,0.43482181823086646,refined_label_rule_model_policy,test,0.09000132275132276,0.021326719576719576,300,refined_label_rule_model_policy,0.07333333333333333,0.05333333333333334,0.21666666666666667,0.14,bm25,0.04458410778044886,13
0.4608358514611524,0.027435033734920358,-0.002307406022400796,0.21666666666666667,0.38793030442801685,retriever_tuned_contextual_bandit,test,0.07627910052910053,0.007604497354497354,300,retriever_tuned_bandit_policy,0.04,0.04,0.18333333333333332,0.12333333333333334,bm25,-0.002307406022400796,13
0.4426202237590235,0.009219406032791404,0.006232069538762221,0.21,0.39646977998917987,reward_ranker_policy,test,0.07999338624338624,0.011318783068783068,300,reward_ranker_policy,0.03,0.04666666666666667,0.17333333333333334,0.12666666666666668,bm25,0.006232069538762221,13
0.5551092712732867,0.1217084535470546,0.1757330299907206,0.73,0.5659707404411382,reward_selected_rewrite,test,0.11539021164021164,0.04671560846560847,300,reward_selected,0.10666666666666667,0.06666666666666667,0.25,0.17666666666666667,bm25,0.1757330299907206,13
0.4686633342937977,0.03526251656756562,0.0029256475632340015,0.31,0.3931633580136516,state_recovery_contextual_bandit,test,0.08275529100529101,0.014080687830687829,300,state_recovery_bandit_policy,0.05,0.043333333333333335,0.19333333333333333,0.13333333333333333,bm25,0.0029256475632340015,13
0.44434381099763426,-0.0008856947545130213,-0.08637492884927607,-0.08666666666666667,0.3870019933389669,llm_rewrite,test,0.07320238095238095,-0.009921957671957672,300,always_llm,-0.006666666666666667,0.02666666666666667,0.20666666666666667,0.14,dense,-0.08637492884927607,13
0.42472144803085643,-0.020508057721290898,-0.07087228212154577,-0.02,0.40250464006669723,rl_selected_rewrite,test,0.08132010582010582,-0.0018042328042328045,300,calibrated_recovery_policy,-0.016666666666666666,0.03333333333333333,0.19666666666666666,0.14,dense,-0.07087228212154577,13
0.44934963888355434,0.004120133131407039,-0.02776229337283289,-0.016666666666666666,0.4456146288154101,conservative_contextual_bandit,test,0.08161640211640211,-0.001507936507936508,300,conservative_linucb_policy,0.0,0.03666666666666667,0.21333333333333335,0.13333333333333333,dense,-0.02776229337283289,13
0.3360642714521331,-0.10916523430001424,-0.16392196043772503,-0.27666666666666667,0.30945496175051795,rule_based_rewrite,test,0.06986375661375661,-0.01326058201058201,300,failure_type_policy,-0.056666666666666664,0.03,0.15666666666666668,0.11666666666666667,dense,-0.16392196043772503,13
0.4419742867987938,-0.0032552189533534923,-0.004949831698898969,-0.0033333333333333335,0.468427090489344,label_retriever_policy,test,0.08301322751322751,-0.00011111111111111118,300,label_retriever_policy,0.0,0.04,0.21333333333333335,0.13666666666666666,dense,-0.004949831698898969,13
0.43873495411793023,-0.006494551634217003,-0.011106114200946886,-0.0033333333333333335,0.4622708079872961,q_table_rewrite,test,0.08612433862433863,0.003,300,offline_q_learning,-0.0033333333333333335,0.043333333333333335,0.21,0.13333333333333333,dense,-0.011106114200946886,13
0.5306642399500394,0.08543473419789212,0.14544300296405563,0.63,0.6188199251522986,oracle_best_rewrite,test,0.13460714285714287,0.051482804232804234,300,oracle_best_strategy,0.09,0.07666666666666666,0.30333333333333334,0.2,dense,0.14544300296405563,13
0.44522950575214726,0.0,0.0,0.0,0.47337692218824295,original_query,test,0.08312433862433863,0.0,300,original_only,0.0,0.04,0.21333333333333335,0.14,dense,0.0,13
0.42472144803085643,-0.020508057721290898,-0.07087228212154577,-0.02,0.40250464006669723,recovery_ranker_policy,test,0.08132010582010582,-0.0018042328042328045,300,recovery_ranker_policy,-0.016666666666666666,0.03333333333333333,0.19666666666666666,0.14,dense,-0.07087228212154577,13
0.4341500284945234,-0.011079477257623892,0.01010355363963512,0.20666666666666667,0.48348047582787806,refined_label_rule_model_policy,test,0.09356878306878307,0.010444444444444444,300,refined_label_rule_model_policy,0.04666666666666667,0.04,0.26,0.15666666666666668,dense,0.01010355363963512,13
0.4419742867987938,-0.0032552189533534923,-0.004949831698898969,-0.0033333333333333335,0.468427090489344,retriever_tuned_contextual_bandit,test,0.08301322751322751,-0.00011111111111111118,300,retriever_tuned_bandit_policy,0.0,0.04,0.21333333333333335,0.13666666666666666,dense,-0.004949831698898969,13
0.4386026392892152,-0.006626866462932037,-0.011231049166729012,-0.02666666666666667,0.46214587302151394,reward_ranker_policy,test,0.08235185185185186,-0.0007724867724867725,300,reward_ranker_policy,-0.0033333333333333335,0.04,0.21,0.13666666666666666,dense,-0.011231049166729012,13
0.5306642399500394,0.08543473419789212,0.14544300296405563,0.63,0.6188199251522986,reward_selected_rewrite,test,0.13460714285714287,0.051482804232804234,300,reward_selected,0.09,0.07666666666666666,0.30333333333333334,0.2,dense,0.14544300296405563,13
0.43778038291538107,-0.007449122836766179,-0.057672280575157976,-0.0033333333333333335,0.41570464161308496,state_recovery_contextual_bandit,test,0.08279894179894179,-0.00032539682539682526,300,state_recovery_bandit_policy,-0.01,0.03666666666666667,0.20333333333333334,0.14666666666666667,dense,-0.057672280575157976,13
0.4510511832512829,0.037997956816236356,0.00821901333821502,0.53,0.3366513143864262,llm_rewrite,test,0.059126984126984125,0.03371560846560847,300,always_llm,0.04666666666666667,0.02666666666666667,0.16,0.09333333333333334,hybrid,0.00821901333821502,13
0.4226939217737582,0.009640695338711602,-0.005616420034904167,0.41333333333333333,0.322815881013307,rl_selected_rewrite,test,0.04081084656084656,0.015399470899470897,300,calibrated_recovery_policy,0.05,0.006666666666666667,0.16333333333333333,0.08333333333333333,hybrid,-0.005616420034904167,13
0.4102973274998442,-0.0027558989352023636,-0.008503440485584464,0.39666666666666667,0.31992886056262665,conservative_contextual_bandit,test,0.037686507936507935,0.012275132275132274,300,conservative_linucb_policy,0.04666666666666667,0.0033333333333333335,0.16,0.08,hybrid,-0.008503440485584464,13
0.34406329265493774,-0.0689899337801089,-0.06526949536295755,0.17333333333333334,0.2631628056852536,rule_based_rewrite,test,0.02928042328042328,0.0038690476190476187,300,failure_type_policy,0.013333333333333334,0.0033333333333333335,0.12666666666666668,0.056666666666666664,hybrid,-0.06526949536295755,13
0.42397390098012827,0.010920674545081657,-0.005426328137499199,0.26666666666666666,0.3230059729107119,label_retriever_policy,test,0.03389153439153439,0.00848015873015873,300,label_retriever_policy,0.02666666666666667,0.006666666666666667,0.14,0.07333333333333333,hybrid,-0.005426328137499199,13
0.4411070966052885,0.028053870170241902,-0.004416481184998109,0.4766666666666667,0.32401581986321304,q_table_rewrite,test,0.05091798941798942,0.025506613756613755,300,offline_q_learning,0.05,0.02,0.16333333333333333,0.09333333333333334,hybrid,-0.004416481184998109,13
0.5417504438718703,0.12869721743682364,0.25518784002946976,1.1933333333333334,0.5836201410776809,oracle_best_rewrite,test,0.09339285714285714,0.06798148148148149,300,oracle_best_strategy,0.17666666666666667,0.03333333333333333,0.29,0.15666666666666668,hybrid,0.25518784002946976,13
0.4130532264350466,0.0,0.0,0.0,0.32843230104821114,original_query,test,0.025411375661375663,0.0,300,original_only,0.0,0.006666666666666667,0.11333333333333333,0.03666666666666667,hybrid,0.0,13
0.4194185594549176,0.006365333019871022,-0.01168743452765779,0.41,0.31674486652055334,recovery_ranker_policy,test,0.04047751322751322,0.015066137566137566,300,recovery_ranker_policy,0.04666666666666667,0.006666666666666667,0.16,0.08333333333333333,hybrid,-0.01168743452765779,13
0.4188210043446456,0.00576777790959895,0.04040203507310039,0.39666666666666667,0.3688343361213115,refined_label_rule_model_policy,test,0.044316137566137566,0.018904761904761907,300,refined_label_rule_model_policy,0.08666666666666667,0.01,0.2,0.06666666666666667,hybrid,0.04040203507310039,13
0.4404224988962208,0.027369272461174213,-0.01480012981176408,0.37666666666666665,0.31363217123644704,retriever_tuned_contextual_bandit,test,0.04328306878306878,0.017871693121693122,300,retriever_tuned_bandit_policy,0.03666666666666667,0.013333333333333334,0.15,0.08333333333333333,hybrid,-0.01480012981176408,13
0.4261333426720589,0.01308011623701227,0.01880662966758542,0.39,0.3472389307157966,reward_ranker_policy,test,0.04082539682539682,0.015414021164021165,300,reward_ranker_policy,0.05,0.006666666666666667,0.16333333333333333,0.07666666666666666,hybrid,0.01880662966758542,13
0.5417504438718703,0.12869721743682364,0.25518784002946976,1.1933333333333334,0.5836201410776809,reward_selected_rewrite,test,0.09339285714285714,0.06798148148148149,300,reward_selected,0.17666666666666667,0.03333333333333333,0.29,0.15666666666666668,hybrid,0.25518784002946976,13
0.4404224988962208,0.027369272461174213,-0.010410314996949265,0.3933333333333333,0.31802198605126186,state_recovery_contextual_bandit,test,0.04383862433862434,0.018427248677248678,300,state_recovery_bandit_policy,0.04,0.013333333333333334,0.15333333333333332,0.08333333333333333,hybrid,-0.010410314996949265,13
0.44696031115675405,0.02547402967736681,-0.0033347363948325413,0.36,0.3991651503766071,llm_rewrite,test,0.08871164021164021,0.025064814814814818,300,always_llm,0.043333333333333335,0.043333333333333335,0.20666666666666667,0.15,bm25,-0.0033347363948325413,21
0.4509339506125364,0.029447669133149123,-0.002664766483791201,0.3,0.39983512028764845,rl_selected_rewrite,test,0.08504497354497355,0.02139814814814815,300,calibrated_recovery_policy,0.04,0.04,0.20333333333333334,0.14666666666666667,bm25,-0.002664766483791201,21
0.4296395159746895,0.008153234495302324,-0.014980380819641027,0.21666666666666667,0.3875195059517986,conservative_contextual_bandit,test,0.08380423280423281,0.02015740740740741,300,conservative_linucb_policy,0.02,0.04666666666666667,0.18333333333333332,0.13666666666666666,bm25,-0.014980380819641027,21
0.3263956503019764,-0.0950906311774108,-0.17252688739380662,-0.43,0.22997299937763302,rule_based_rewrite,test,0.04332407407407407,-0.020322751322751322,300,failure_type_policy,-0.07,0.02666666666666667,0.09333333333333334,0.07333333333333333,bm25,-0.17252688739380662,21
0.419693515769898,-0.0017927657094892258,-0.01701574840205134,0.23,0.3854841383693883,label_retriever_policy,test,0.07998941798941799,0.016342592592592593,300,label_retriever_policy,0.016666666666666666,0.04,0.18,0.14,bm25,-0.01701574840205134,21
0.44696031115675405,0.02547402967736681,-0.00420332336341951,0.36,0.3982965634080201,q_table_rewrite,test,0.08871164021164021,0.025064814814814818,300,offline_q_learning,0.043333333333333335,0.043333333333333335,0.20666666666666667,0.15,bm25,-0.00420332336341951,21
0.5368947661899741,0.11540848471058686,0.15896137318742426,0.69,0.561461259958864,oracle_best_rewrite,test,0.11397089947089947,0.05032407407407408,300,oracle_best_strategy,0.09,0.06,0.25333333333333335,0.18666666666666668,bm25,0.15896137318742426,21
0.4214862814793872,0.0,0.0,0.0,0.40249988677143966,original_query,test,0.0636468253968254,0.0,300,original_only,0.0,0.03,0.16333333333333333,0.11333333333333333,bm25,0.0,21
0.4509339506125364,0.029447669133149123,-0.002664766483791201,0.3,0.39983512028764845,recovery_ranker_policy,test,0.08504497354497355,0.02139814814814815,300,recovery_ranker_policy,0.04,0.04,0.20333333333333334,0.14666666666666667,bm25,-0.002664766483791201,21
0.45925179603168137,0.03776551455229409,0.02356392257054763,0.30666666666666664,0.4260638093419873,refined_label_rule_model_policy,test,0.08453571428571428,0.020888888888888887,300,refined_label_rule_model_policy,0.056666666666666664,0.043333333333333335,0.22,0.14,bm25,0.02356392257054763,21
0.41704417126088134,-0.004442110218505882,-0.03308886056088192,0.13,0.3694110262105577,retriever_tuned_contextual_bandit,test,0.07201719576719577,0.00837037037037037,300,retriever_tuned_bandit_policy,0.02,0.03333333333333333,0.18333333333333332,0.13,bm25,-0.03308886056088192,21
0.4429410260915726,0.021454744612185318,0.02666226442922007,0.3233333333333333,0.4291621512006597,reward_ranker_policy,test,0.0851931216931217,0.021546296296296296,300,reward_ranker_policy,0.043333333333333335,0.04,0.20666666666666667,0.15,bm25,0.02666226442922007,21
0.5368947661899741,0.11540848471058686,0.15896137318742426,0.69,0.561461259958864,reward_selected_rewrite,test,0.11397089947089947,0.05032407407407408,300,reward_selected,0.09,0.06,0.25333333333333335,0.18666666666666668,bm25,0.15896137318742426,21
0.4364637103045644,0.014977428825177129,-0.011755149240098624,0.2833333333333333,0.39074473753134104,state_recovery_contextual_bandit,test,0.08328571428571428,0.01963888888888889,300,state_recovery_bandit_policy,0.03666666666666667,0.04,0.2,0.14666666666666667,bm25,-0.011755149240098624,21
0.42588170817097354,-0.040083012333895635,-0.11056233147453784,-0.14333333333333334,0.4173970129048809,llm_rewrite,test,0.09292063492063492,-0.010499999999999999,300,always_llm,-0.013333333333333334,0.043333333333333335,0.23333333333333334,0.15333333333333332,dense,-0.11056233147453784,21
0.448480201196316,-0.01748451930855321,-0.05037719231420926,0.013333333333333334,0.4775821520652095,rl_selected_rewrite,test,0.10426851851851851,0.0008478835978835975,300,calibrated_recovery_policy,-0.01,0.05333333333333334,0.23666666666666666,0.18,dense,-0.05037719231420926,21
0.44616452716851324,-0.019800193336355968,-0.033517034088056584,0.05,0.49444231029136215,conservative_contextual_bandit,test,0.10462037037037036,0.0011997354497354496,300,conservative_linucb_policy,0.0033333333333333335,0.05333333333333334,0.25,0.18,dense,-0.033517034088056584,21
0.3455137890022741,-0.12045093150259506,-0.18136510633946754,-0.34,0.3465942380399512,rule_based_rewrite,test,0.08411507936507936,-0.019305555555555555,300,failure_type_policy,-0.06666666666666667,0.04,0.18,0.14333333333333334,dense,-0.18136510633946754,21
0.4625855263087298,-0.003379194196139396,-0.002006528315000915,0.02,0.5259528160644178,label_retriever_policy,test,0.10138359788359788,-0.0020370370370370373,300,label_retriever_policy,0.0033333333333333335,0.05,0.25,0.18,dense,-0.002006528315000915,21
0.47572352067168416,0.009758800166814918,-0.01719745176844439,0.013333333333333334,0.5107618926109744,q_table_rewrite,test,0.10218121693121693,-0.0012394179894179898,300,offline_q_learning,0.0,0.05,0.24666666666666667,0.17666666666666667,dense,-0.01719745176844439,21
0.5152299773696912,0.049265256864822075,0.11462401139585282,0.6,0.6425833557752715,oracle_best_rewrite,test,0.15456481481481482,0.051144179894179895,300,oracle_best_strategy,0.07666666666666666,0.09333333333333334,0.3233333333333333,0.22333333333333333,dense,0.11462401139585282,21
0.4659647205048692,0.0,0.0,0.0,0.5279593443794187,original_query,test,0.10342063492063491,0.0,300,original_only,0.0,0.05333333333333334,0.24666666666666667,0.17666666666666667,dense,0.0,21
